,spearman,spearmanp,perturbation,index,network,p,threshold_number,pruning,spearman_mean_across_methods,spearman_improvement,noPredictionMade,somePredictionRefused
344,0.24645250510553368,2.5628309656123385e-37,MYC,1,encodeDNase,1.0,100000,lax,0.24801198860006257,-0.0015594834945288905,False,False
345,0.315937892428176,1.9980427101965384e-61,MYF5,1,encodeDNase,1.0,100000,lax,0.3159193499831638,1.8542445012204034e-05,False,False
346,0.23995645471360866,2.074963237143265e-35,MYF6,1,encodeDNase,1.0,100000,lax,0.23998697235717303,-3.051764356437614e-05,False,False
347,0.3703887685122282,1.9218515306349036e-85,MYOD1,1,encodeDNase,1.0,100000,lax,0.37038372982700857,5.038685219616035e-06,False,False
348,0.1355812601903356,3.7558985009819984e-12,NANOG,1,encodeDNase,1.0,100000,lax,0.13478594969503507,0.0007953104953005163,False,False
349,0.29355619381606507,6.716063248366324e-53,NEUROD1,1,encodeDNase,1.0,100000,lax,0.2935741310299495,-1.793721388443359e-05,False,False
350,0.16751013670088102,7.762586448332395e-18,NFATC1,1,encodeDNase,1.0,100000,lax,0.16760937940184675,-9.924270096572929e-05,False,False
351,0.14710495226080986,4.6034236024315964e-14,NFE2L1,1,encodeDNase,1.0,100000,lax,0.14760579259314444,-0.0005008403323345789,False,False
352,0.17438314743056735,3.204935921890887e-19,NFIB,1,encodeDNase,1.0,100000,lax,0.17436499648972045,1.8150940846894947e-05,False,False
353,0.19921795599767186,1.0433792634502105e-24,NFIC,1,encodeDNase,1.0,100000,lax,0.19922675256605935,-8.79656838748133e-06,False,False
354,0.1958115014842347,6.556480021450334e-24,NFYB,1,encodeDNase,1.0,100000,lax,0.19582821471866727,-1.6713234432558233e-05,False,False
355,0.11582171361275984,3.098486824205547e-09,NKX2-1,1,encodeDNase,1.0,100000,lax,0.09651000331485722,0.019311710297902615,True,True
356,0.1472048684069364,4.424043846078613e-14,NKX2-2,1,encodeDNase,1.0,100000,lax,0.14720577051263942,-9.021057030267343e-07,False,False
357,0.1981308859087783,1.8826204462264456e-24,NKX2-5,1,encodeDNase,1.0,100000,lax,0.19812310077553744,7.785133240872932e-06,False,False
358,0.07287776558369162,0.00019815440572420104,NKX6-1,1,encodeDNase,1.0,100000,lax,0.072906250634371,-2.8485050679386004e-05,False,False
359,0.0,1.0,NKX6-2,1,encodeDNase,1.0,100000,lax,0.09158916713847176,-0.09158916713847176,True,True
360,0.1724865198729144,7.82618436433747e-19,NR2F1,1,encodeDNase,1.0,100000,lax,0.1724970827171475,-1.056284423309184e-05,False,False
361,0.24114126481472864,9.401227144495027e-36,NR2F2,1,encodeDNase,1.0,100000,lax,0.24113545777815248,5.807036576155333e-06,False,False
362,0.18501844402240583,1.777136380100999e-21,NR3C1,1,encodeDNase,1.0,100000,lax,0.185119617294475,-0.00010117327206915494,False,False
363,0.30144963536966346,8.042464157812009e-56,NR5A1,1,encodeDNase,1.0,100000,lax,0.30144975575812,-1.203884565370572e-07,False,False
364,0.22460336151086688,4.015645566485955e-31,NRF1,1,encodeDNase,1.0,100000,lax,0.22456220481461053,4.115669625634477e-05,False,False
365,0.13723177970115333,2.0441591382659284e-12,OTP,1,encodeDNase,1.0,100000,lax,0.13723837672979772,-6.597028644389491e-06,False,False
366,0.17138318330094976,1.3094347758739152e-18,OTX1,1,encodeDNase,1.0,100000,lax,0.17139229781714074,-9.114516190983357e-06,False,False
367,0.2492762824477318,3.6429646727368923e-38,OTX2,1,encodeDNase,1.0,100000,lax,0.24906945775551229,0.00020682469221952604,False,False
368,0.28171481529656434,1.0951039398493018e-48,PATZ1,1,encodeDNase,1.0,100000,lax,0.2806952198269022,0.0010195954696621268,False,False
369,0.19036099045520657,1.1575776074472406e-22,PAX2,1,encodeDNase,1.0,100000,lax,0.19037642019896972,-1.5429743763145654e-05,False,False
370,0.25262415877291583,3.490676373805544e-39,PAX5,1,encodeDNase,1.0,100000,lax,0.25244723439803257,0.0001769243748832583,False,False
371,0.16588241166834183,1.6195654251966492e-17,PAX6,1,encodeDNase,1.0,100000,lax,0.16590875486959036,-2.6343201248529846e-05,False,False
372,0.24675747647877763,2.07842412035809e-37,PAX8,1,encodeDNase,1.0,100000,lax,0.24676134948349285,-3.873004715215789e-06,False,False
373,0.07791966522137148,6.903933906673109e-05,PBX1,1,encodeDNase,1.0,100000,lax,0.07810171680604883,-0.00018205158467735072,False,False
374,0.17907058785919563,3.3778227428870134e-20,PDX1,1,encodeDNase,1.0,100000,lax,0.17905223313954163,1.835471965400126e-05,False,False
375,0.19346362847771592,2.2821511905294504e-23,PITX2,1,encodeDNase,1.0,100000,lax,0.19327839095155372,0.0001852375261622019,False,False
376,0.17937351585115563,2.9144501536113044e-20,PITX3,1,encodeDNase,1.0,100000,lax,0.17937044675810987,3.069093045759974e-06,False,False
377,0.0,1.0,POU2AF1,1,encodeDNase,1.0,100000,lax,0.04235733045660687,-0.04235733045660687,True,True
378,0.13840749372120387,1.319368868752545e-12,POU2F2,1,encodeDNase,1.0,100000,lax,0.13840313834688825,4.355374315617722e-06,False,False
379,0.1227466356451143,3.3156854784206624e-10,POU3F2,1,encodeDNase,1.0,100000,lax,0.12271601303006441,3.062261504989394e-05,False,False
380,0.22063788173517,4.577065642986585e-30,POU4F1,1,encodeDNase,1.0,100000,lax,0.22063466730063908,3.2144345309126354e-06,False,False
381,0.22692149168433262,9.471921601352404e-32,POU4F3,1,encodeDNase,1.0,100000,lax,0.22693668754004626,-1.5195855713634465e-05,False,False
382,0.2503299510225494,1.7479746035476448e-38,POU5F1,1,encodeDNase,1.0,100000,lax,0.2503894386667748,-5.948764422541997e-05,False,False
383,0.0,1.0,PPARG,1,encodeDNase,1.0,100000,lax,0.08051175613780191,-0.08051175613780191,True,True
384,0.2378982766848702,8.124944771038827e-35,PRDM1,1,encodeDNase,1.0,100000,lax,0.23789918449606676,-9.078111965488134e-07,False,False
385,0.16892429715032212,4.072930299731807e-18,RARA,1,encodeDNase,1.0,100000,lax,0.1688817891484218,4.25080019003099e-05,False,False
386,0.21204273829237755,7.607039261692262e-28,RARG,1,encodeDNase,1.0,100000,lax,0.21225789353996247,-0.00021515524758491944,False,False
387,0.18276699452789347,5.482463582946753e-21,REST,1,encodeDNase,1.0,100000,lax,0.18486111508685563,-0.002094120558962159,False,False
388,0.13402125566538503,6.629599204556569e-12,RFX2,1,encodeDNase,1.0,100000,lax,0.13732151448730773,-0.003300258821922697,False,False
389,0.11811654972312854,1.4984172334408027e-09,RFX5,1,encodeDNase,1.0,100000,lax,0.11835107140909762,-0.00023452168596907463,False,False
390,0.2404876075244314,1.4558110378249458e-35,RFXAP,1,encodeDNase,1.0,100000,lax,0.16031563059488865,0.08017197692954275,True,True
391,0.2386098215198301,5.075939307616113e-35,RREB1,1,encodeDNase,1.0,100000,lax,0.23843896382293206,0.00017085769689803576,False,False
392,0.23484160950366534,6.022844594193292e-34,RUNX1,1,encodeDNase,1.0,100000,lax,0.23484537117161794,-3.761667952600911e-06,False,False
393,0.2026550928481428,1.5782194664949365e-25,RUNX3,1,encodeDNase,1.0,100000,lax,0.20266560517500087,-1.0512326858086452e-05,False,False
394,0.06634985317757841,0.0007059699276204363,RXRA,1,encodeDNase,1.0,100000,lax,0.06792509282188436,-0.001575239644305948,False,False
395,0.13291642591655464,9.874926129307264e-12,SMAD1,1,encodeDNase,1.0,100000,lax,0.13355302405051342,-0.0006365981339587767,False,False
396,0.16033560318229745,1.8780128063514483e-16,SMAD2,1,encodeDNase,1.0,100000,lax,0.16034111340757384,-5.510225276394998e-06,False,False
397,0.15341959908653507,3.538402686490768e-15,SMAD3,1,encodeDNase,1.0,100000,lax,0.15349492365083695,-7.532456430187073e-05,False,False
398,0.19430503076908212,1.4622502136864728e-23,SMAD4,1,encodeDNase,1.0,100000,lax,0.19431921378700942,-1.418301792729948e-05,False,False
399,0.14951980121228792,1.748112596339124e-14,SMAD5,1,encodeDNase,1.0,100000,lax,0.09967573925402547,0.04984406195826245,True,True
400,0.13628569532366822,2.899651704079706e-12,SMAD7,1,encodeDNase,1.0,100000,lax,0.09069484483780223,0.04559085048586599,True,True
401,0.2212194720026181,3.212706915308171e-30,SOX10,1,encodeDNase,1.0,100000,lax,0.22121691646182062,2.5555407974775513e-06,False,False
402,0.16352850018731507,4.630217258647886e-17,SOX11,1,encodeDNase,1.0,100000,lax,0.16360059373008476,-7.20935427696856e-05,False,False
403,0.18031697648252784,1.8376210594739456e-20,SOX14,1,encodeDNase,1.0,100000,lax,0.1803275877747393,-1.0611292211470946e-05,False,False
404,0.1658194661792143,1.6660387091679464e-17,SOX15,1,encodeDNase,1.0,100000,lax,0.1659348353821228,-0.00011536920290849961,False,False
405,0.28099417773177404,1.946603880060059e-48,SOX17,1,encodeDNase,1.0,100000,lax,0.28098617902871564,7.998703058398338e-06,False,False
406,0.2349618262295272,5.569555710131284e-34,SOX2,1,encodeDNase,1.0,100000,lax,0.2349714955284817,-9.669298954517735e-06,False,False
407,0.25736217970129555,1.189251091574395e-40,SOX5,1,encodeDNase,1.0,100000,lax,0.17157713394702853,0.08578504575426701,True,True
408,0.21552638991596856,9.833061175697113e-29,SOX6,1,encodeDNase,1.0,100000,lax,0.21553148673695743,-5.09682098887021e-06,False,False
409,0.19465881727066464,1.2119075589488512e-23,SOX9,1,encodeDNase,1.0,100000,lax,0.19467051149617196,-1.1694225507313805e-05,False,False
410,0.210908399487442,1.4694900308793797e-27,SPI1,1,encodeDNase,1.0,100000,lax,0.212031500708363,-0.0011231012209209912,False,False
411,0.2637746860149857,1.0958454885861705e-42,SPIB,1,encodeDNase,1.0,100000,lax,0.26378878243436304,-1.4096419377329639e-05,False,False
412,0.0,1.0,SPZ1,1,encodeDNase,1.0,100000,lax,0.07600228434779152,-0.07600228434779152,True,True
413,0.1613395033334723,1.212910652326427e-16,SREBF2,1,encodeDNase,1.0,100000,lax,0.16136898174105743,-2.947840758513176e-05,False,False
414,0.13398621919891113,6.714240240413274e-12,STAT3,1,encodeDNase,1.0,100000,lax,0.13418281772287052,-0.00019659852395939592,False,False
415,0.20838608421036728,6.267499367870123e-27,STAT4,1,encodeDNase,1.0,100000,lax,0.2083944748093689,-8.390599001623089e-06,False,False
416,0.21722854476826228,3.571493227893275e-29,STAT5A,1,encodeDNase,1.0,100000,lax,0.2172440472586751,-1.5502490412822034e-05,False,False
417,0.05341486993935614,0.0064137588752855145,TAL1,1,encodeDNase,1.0,100000,lax,0.05341683243013409,-1.9624907779541845e-06,False,False
418,0.2995608727568768,4.100938421140385e-55,TBX5,1,encodeDNase,1.0,100000,lax,0.2995118638491928,4.900890768400057e-05,False,False
419,0.18545451507074667,1.4263731613343908e-21,TCF12,1,encodeDNase,1.0,100000,lax,0.1855335845625082,-7.906949176153533e-05,False,False
420,0.2580180956329876,7.407503544934216e-41,TCF4,1,encodeDNase,1.0,100000,lax,0.257916450837208,0.00010164479577962071,False,False
421,0.15136857983987348,8.240231629967028e-15,TFAP2A,1,encodeDNase,1.0,100000,lax,0.1513751339217911,-6.554081917631294e-06,False,False
422,0.1832347119714682,4.343644830237332e-21,TFAP2B,1,encodeDNase,1.0,100000,lax,0.18321514449366907,1.9567477799131705e-05,False,False
423,0.21370521717993482,2.8783255433206494e-28,TFAP2C,1,encodeDNase,1.0,100000,lax,0.21311105803321895,0.0005941591467158724,False,False
424,0.15383536772197975,2.9769525386037303e-15,TFAP4,1,encodeDNase,1.0,100000,lax,0.1538807905363926,-4.5422814412832135e-05,False,False
425,0.0,1.0,TFCP2L1,1,encodeDNase,1.0,100000,lax,0.15066148378386066,-0.15066148378386066,True,True
426,0.1514350786397385,8.018902380367854e-15,TFE3,1,encodeDNase,1.0,100000,lax,0.15088571955368027,0.0005493590860582431,False,False
427,0.14279340139389396,2.4926940116751486e-13,TGIF1,1,encodeDNase,1.0,100000,lax,0.14282145915989966,-2.8057766005701312e-05,False,False
428,0.1921257734717132,4.6121767392627764e-23,TP53,1,encodeDNase,1.0,100000,lax,0.19221674592765062,-9.097245593742143e-05,False,False
429,0.2722787263804776,1.7867595610501755e-45,TP73,1,encodeDNase,1.0,100000,lax,0.2722742868520475,4.439528430100204e-06,False,False
430,0.11802331681721209,1.5437230307572385e-09,TRIM28,1,encodeDNase,1.0,100000,lax,0.11788627205979674,0.0001370447574153555,False,False
431,0.06895027656281358,0.0004310327771762743,USF1,1,encodeDNase,1.0,100000,lax,0.06885636945740947,9.39071054041063e-05,False,False
432,0.03749052624142035,0.055811401579984155,USF2,1,encodeDNase,1.0,100000,lax,0.03746495766504943,2.556857637091986e-05,False,False
433,0.18776790646911107,4.402639022616054e-22,VAX1,1,encodeDNase,1.0,100000,lax,0.18778088935362744,-1.2982884516371529e-05,False,False
434,0.16492782414366225,2.484348381168939e-17,VDR,1,encodeDNase,1.0,100000,lax,0.1649343808932091,-6.556749546859919e-06,False,False
435,0.16780475525147384,6.789730631899652e-18,WT1,1,encodeDNase,1.0,100000,lax,0.1678078976303741,-3.1423789002560376e-06,False,False
436,0.08284826624085809,2.3148599322990232e-05,YY1,1,encodeDNase,1.0,100000,lax,0.08286888899643378,-2.062275557569715e-05,False,False
437,0.16360888238714189,4.468208271539327e-17,ZBTB33,1,encodeDNase,1.0,100000,lax,0.1635968072577956,1.2075129346283964e-05,False,False
438,0.21104639861965732,1.3566481886501471e-27,ZBTB7A,1,encodeDNase,1.0,100000,lax,0.21109254105589437,-4.61424362370455e-05,False,False
439,0.3277694418292637,3.0612642380232574e-66,ZIC1,1,encodeDNase,1.0,100000,lax,0.3275987545646421,0.0001706872646216051,False,False
440,0.2980363486190136,1.5138633356525448e-54,ZIC3,1,encodeDNase,1.0,100000,lax,0.2979547976399405,8.155097907314168e-05,False,False
441,0.0556793594135237,0.004489075232735917,ZNF263,1,encodeDNase,1.0,100000,lax,0.05530552182501997,0.0003738375885037268,False,False
442,0.1907436404346896,9.489156846483973e-23,ALX1,1,encodeDNase,1.0,100000,lax,0.19080626930055086,-6.262886586125282e-05,False,False
443,0.12846396510242572,4.7583936518387326e-11,ATF4,1,encodeDNase,1.0,100000,lax,0.12877499718366278,-0.0003110320812370615,False,False
444,0.14260736899592044,2.6780965540332213e-13,BRF1,1,encodeDNase,1.0,100000,lax,0.14259736775752352,1.0001238396922796e-05,False,False
445,0.05081599909926971,0.009513110655472171,CBFB,1,encodeDNase,1.0,100000,lax,0.04234151404788226,0.008474485051387454,True,True
446,0.060286368418858385,0.002090193888224605,DMRT2,1,encodeDNase,1.0,100000,lax,0.060284179521722873,2.1888971355119025e-06,False,False
447,0.10734439340301949,4.021461572931572e-08,E2F3,1,encodeDNase,1.0,100000,lax,0.10734705924430353,-2.665841284041348e-06,False,False
448,0.11180224317605415,1.069606412767498e-08,EMX2,1,encodeDNase,1.0,100000,lax,0.11179225659722425,9.986578829904169e-06,False,False
449,0.16155335826118936,1.104650610148768e-16,FOSB,1,encodeDNase,1.0,100000,lax,0.1615512295287633,2.1287324260543805e-06,False,False
450,0.11921920111855722,1.0516568563940562e-09,HMGA1,1,encodeDNase,1.0,100000,lax,0.11921407916342086,5.121955136355716e-06,False,False
451,0.11844280167698695,1.3498470809637257e-09,HOXA1,1,encodeDNase,1.0,100000,lax,0.11844223875554712,5.629214398367166e-07,False,False
452,0.12687873214533293,8.223008208935614e-11,HOXC5,1,encodeDNase,1.0,100000,lax,0.12689527742007697,-1.6545274744039773e-05,False,False
453,0.021964180543288078,0.26262825769547976,MXD3,1,encodeDNase,1.0,100000,lax,0.014609994240741825,0.007354186302546252,True,True
454,0.06605270096739936,0.0007461176551238371,MYCN,1,encodeDNase,1.0,100000,lax,0.0660733237863524,-2.0622818953042188e-05,False,False
455,0.05798327788125687,0.003082858845773165,NFYA,1,encodeDNase,1.0,100000,lax,0.057971518388449585,1.1759492807288108e-05,False,False
456,0.11924385126263952,1.0433276660997114e-09,NR1H2,1,encodeDNase,1.0,100000,lax,0.11930146450139091,-5.761323875139168e-05,False,False
457,0.13610122470904412,3.103329898946147e-12,POU3F4,1,encodeDNase,1.0,100000,lax,0.13617769286187267,-7.646815282855157e-05,False,False
458,0.0,1.0,PPARA,1,encodeDNase,1.0,100000,lax,0.11008663410076232,-0.11008663410076232,True,True
459,0.05889284315786506,0.0026483490375635117,SATB1,1,encodeDNase,1.0,100000,lax,0.03926469909268544,0.01962814406517962,True,True
460,0.1032203236101483,1.3072049882408966e-07,SRF,1,encodeDNase,1.0,100000,lax,0.10320584356365729,1.4480046491002763e-05,False,False
461,0.19255290498105873,3.6863298915840747e-23,TEF,1,encodeDNase,1.0,100000,lax,0.19254653523555967,6.369745499057444e-06,False,False
462,0.08593706255174552,1.1309401635456892e-05,TGIF2,1,encodeDNase,1.0,100000,lax,0.08594239639821494,-5.3338464694185905e-06,False,False
463,0.09501947642377255,1.1946737602058727e-06,THRA,1,encodeDNase,1.0,100000,lax,0.09500171729939451,1.7759124378041724e-05,False,False
464,0.14186201914651175,3.5665602582455735e-13,VAX2,1,encodeDNase,1.0,100000,lax,0.09457888888463521,0.04728313026187654,True,True
465,0.14036006318565752,6.323873120228473e-13,ZNF384,1,encodeDNase,1.0,100000,lax,0.14034702368725646,1.3039498401062888e-05,False,False
466,0.23908145405852613,3.713003420276945e-35,ALX3,2,cellOracle,0.001,2000,harsh,0.23907840286765772,3.0511908684083267e-06,False,False
467,0.1894724051289479,1.83358883347772e-22,ALX4,2,cellOracle,0.001,2000,harsh,0.1894732150271521,-8.09898204195969e-07,False,False
468,0.2025944929233,1.6321468141359472e-25,AR,2,cellOracle,0.001,2000,harsh,0.2025888303378782,5.66258542181175e-06,False,False
469,0.18960626698884575,1.7110912784643743e-22,ARNT2,2,cellOracle,0.001,2000,harsh,0.1896373998321614,-3.113284331565658e-05,False,False
470,0.24672404360605651,2.1267416758936497e-37,ASCL1,2,cellOracle,0.001,2000,harsh,0.24672579607977488,-1.752473718363845e-06,False,False
471,0.15786069984122578,5.452523164052027e-16,ATF1,2,cellOracle,0.001,2000,harsh,0.15885625087793323,-0.0009955510367074538,False,False
472,0.19855283609205798,1.4977803624221813e-24,ATF2,2,cellOracle,0.001,2000,harsh,0.1986464489022094,-9.36128101514111e-05,False,False
473,0.1456063550479514,8.328313771514792e-14,ATF3,2,cellOracle,0.001,2000,harsh,0.14446955411856902,0.0011368009293823977,False,False
474,0.27482947736286933,2.4894486700279284e-46,ATOH1,2,cellOracle,0.001,2000,harsh,0.27482730221150764,2.1751513616941054e-06,False,False
475,0.12189586796922389,4.393343195577685e-10,BACH1,2,cellOracle,0.001,2000,harsh,0.12184754389923617,4.832406998771244e-05,False,False
476,0.1416688900234609,3.840450114869361e-13,BARHL2,2,cellOracle,0.001,2000,harsh,0.14167020917300685,-1.3191495459585756e-06,False,False
477,0.20144201587131638,3.085866509115992e-25,BCL6,2,cellOracle,0.001,2000,harsh,0.20149859333470496,-5.657746338857961e-05,False,False
478,0.15941302257614262,2.7997369740396927e-16,BHLHE40,2,cellOracle,0.001,2000,harsh,0.15970736931681187,-0.00029434674066924904,False,False
479,0.2533957420607829,2.0230207380727068e-39,CDX2,2,cellOracle,0.001,2000,harsh,0.25339189955685393,3.842503928985774e-06,False,False
480,0.29534324789252275,1.4917019151514218e-53,CEBPA,2,cellOracle,0.001,2000,harsh,0.2953211201160439,2.2127776478864103e-05,False,False
481,0.21083679165518654,1.5316606585437478e-27,CEBPB,2,cellOracle,0.001,2000,harsh,0.2107230044441664,0.00011378721102014988,False,False
482,0.23200412525992103,3.7696155526890314e-33,CEBPD,2,cellOracle,0.001,2000,harsh,0.23200457228306204,-4.4702314100364404e-07,False,False
483,0.26267934860063125,2.4630461441045463e-42,CREB1,2,cellOracle,0.001,2000,harsh,0.2625944848771627,8.486372346855342e-05,False,False
484,0.2322259813103733,3.2689264233158164e-33,CUX1,2,cellOracle,0.001,2000,harsh,0.23219544731508227,3.053399529104328e-05,False,False
485,0.0,1.0,DLX2,2,cellOracle,0.001,2000,harsh,0.1525047551417581,-0.1525047551417581,True,True
486,0.17560522465638562,1.7933069784095184e-19,DLX5,2,cellOracle,0.001,2000,harsh,0.17560539107103343,-1.6641464781197435e-07,False,False
487,0.17920885839898293,3.1579239014738e-20,DMRT1,2,cellOracle,0.001,2000,harsh,0.17920615318590324,2.705213079684521e-06,False,False
488,0.178758990641495,3.9303661377354085e-20,E2F1,2,cellOracle,0.001,2000,harsh,0.178562307844617,0.0001966827968780116,False,False
489,0.20941045368337033,3.4853702327050084e-27,E2F4,2,cellOracle,0.001,2000,harsh,0.21031592074296376,-0.0009054670595934344,False,False
490,0.025874937616846377,0.18692987991458362,E2F6,2,cellOracle,0.001,2000,harsh,0.025775779728434894,9.915788841148229e-05,False,False
491,0.04545203973280369,0.02039342557669925,E2F7,2,cellOracle,0.001,2000,harsh,0.04527082126612941,0.00018121846667427943,False,False
492,0.38404765215828224,3.0334604555392416e-92,EBF1,2,cellOracle,0.001,2000,harsh,0.384126008553264,-7.835639498177116e-05,False,False
493,0.19223512412395763,4.355266674345393e-23,EGR1,2,cellOracle,0.001,2000,harsh,0.19287174014001693,-0.0006366160160592993,False,False
494,0.28750507588559476,1.0117138626284094e-50,EGR2,2,cellOracle,0.001,2000,harsh,0.28751505620536816,-9.980319773394974e-06,False,False
495,0.2561471996360153,2.8481032871282127e-40,EHF,2,cellOracle,0.001,2000,harsh,0.21346126968682114,0.04268592994919415,True,True
496,0.19337038487272012,2.3972517587656157e-23,ELF1,2,cellOracle,0.001,2000,harsh,0.19339128546661874,-2.0900593898615094e-05,False,False
497,0.08018613380613357,4.2090192077476806e-05,ELF2,2,cellOracle,0.001,2000,harsh,0.05356784125392974,0.026618292552203826,True,True
498,0.11386386422361153,5.695782850990761e-09,ELK1,2,cellOracle,0.001,2000,harsh,0.1139843394910703,-0.00012047526745877224,False,False
499,0.12284071306779638,3.2137101725218437e-10,EN1,2,cellOracle,0.001,2000,harsh,0.12284143147678313,-7.184089867440235e-07,False,False
500,0.15850661159958943,4.135220276096932e-16,EOMES,2,cellOracle,0.001,2000,harsh,0.15857066218043317,-6.405058084374415e-05,False,False
501,0.24597764155127821,3.5492905657366775e-37,ERG,2,cellOracle,0.001,2000,harsh,0.1645558468385906,0.08142179471268762,True,True
502,0.23034664017432843,1.088011972552066e-32,ESR1,2,cellOracle,0.001,2000,harsh,0.19195260309604614,0.03839403707828229,True,True
503,0.07274109946067585,0.0002037180516927246,ESRRA,2,cellOracle,0.001,2000,harsh,0.07288055832573204,-0.00013945886505618843,False,False
504,0.17734128702224153,7.803392686992592e-20,ESRRB,2,cellOracle,0.001,2000,harsh,0.17733761848494234,3.6685372991895893e-06,False,False
505,0.23495286560379236,5.6021414823156635e-34,ESX1,2,cellOracle,0.001,2000,harsh,0.23495358762644783,-7.220226554693898e-07,False,False
506,0.2371793273679106,1.3048621929124264e-34,ETS1,2,cellOracle,0.001,2000,harsh,0.2370467315732853,0.00013259579462529536,False,False
507,0.2175927557595609,2.872437348671683e-29,ETS2,2,cellOracle,0.001,2000,harsh,0.2164241339940934,0.0011686217654675035,False,False
508,0.0,1.0,EVX1,2,cellOracle,0.001,2000,harsh,0.10566847263367275,-0.10566847263367275,True,True
509,0.2746392213019222,2.88579455697601e-46,FLI1,2,cellOracle,0.001,2000,harsh,0.27464021637505603,-9.950731338359553e-07,False,False
510,0.12825396581500836,5.117994213760352e-11,FOS,2,cellOracle,0.001,2000,harsh,0.1287054449508008,-0.0004514791357924375,False,False
511,0.14467611069502984,1.199621176846792e-13,FOSL1,2,cellOracle,0.001,2000,harsh,0.14505163136783983,-0.00037552067280999246,False,False
512,0.08435302169880034,1.6379250168651365e-05,FOSL2,2,cellOracle,0.001,2000,harsh,0.08435734324142112,-4.321542620783214e-06,False,False
513,0.26606440003936715,1.9911849008593007e-43,FOXA1,2,cellOracle,0.001,2000,harsh,0.26607032286760696,-5.922828239801614e-06,False,False
514,0.24090568755856417,1.1007725966718754e-35,FOXA2,2,cellOracle,0.001,2000,harsh,0.24099831871139768,-9.263115283350554e-05,False,False
515,0.18654064987412183,8.2294915351199675e-22,FOXC1,2,cellOracle,0.001,2000,harsh,0.18644489340041948,9.575647370235751e-05,False,False
516,0.15082746476377784,1.0279258237924607e-14,FOXD1,2,cellOracle,0.001,2000,harsh,0.15083042871868604,-2.9639549082027816e-06,False,False
517,0.1487877226027711,2.348459018132121e-14,FOXD3,2,cellOracle,0.001,2000,harsh,0.14866524565976577,0.00012247694300532297,False,False
518,0.19312405771777433,2.7296916159234534e-23,FOXF1,2,cellOracle,0.001,2000,harsh,0.19312461708366443,-5.593658901070775e-07,False,False
519,0.16741023892582732,8.122711702338393e-18,FOXG1,2,cellOracle,0.001,2000,harsh,0.16740673334884001,3.505576987306025e-06,False,False
520,0.09366015813841688,1.6951737936482267e-06,FOXH1,2,cellOracle,0.001,2000,harsh,0.09350091759993305,0.0001592405384838319,False,False
521,0.26788103853425255,5.085043691297657e-44,FOXJ1,2,cellOracle,0.001,2000,harsh,0.26792797271594315,-4.693418169060548e-05,False,False
522,0.24937421247125785,3.403121709908407e-38,FOXM1,2,cellOracle,0.001,2000,harsh,0.24933816974684594,3.604272441190548e-05,False,False
523,0.16914578248345186,3.679743579284961e-18,FOXO3,2,cellOracle,0.001,2000,harsh,0.16928533800917547,-0.00013955552572361696,False,False
524,0.26726094085467034,8.112734126462464e-44,FOXP1,2,cellOracle,0.001,2000,harsh,0.26727804043049525,-1.7099575824908175e-05,False,False
525,0.19939299269309493,9.484856791503475e-25,FOXP3,2,cellOracle,0.001,2000,harsh,0.19938949239476547,3.5002983294618595e-06,False,False
526,0.12951943834685617,3.2935220338911314e-11,GABPA,2,cellOracle,0.001,2000,harsh,0.12947012930490412,4.9309041952050325e-05,False,False
527,0.1444059697997298,1.333141786733204e-13,GATA1,2,cellOracle,0.001,2000,harsh,0.09627194228636987,0.048134027513359934,True,True
528,0.105323263134073,7.206065595932987e-08,GATA2,2,cellOracle,0.001,2000,harsh,0.10532966903220363,-6.4058981306264196e-06,False,False
529,0.17935519051347631,2.9406024591663416e-20,GATA3,2,cellOracle,0.001,2000,harsh,0.17927470643303225,8.048408044405986e-05,False,False
530,0.0,1.0,GATA6,2,cellOracle,0.001,2000,harsh,0.1094370223073906,-0.1094370223073906,True,True
531,0.09572628508404094,9.940604747715845e-07,GBX2,2,cellOracle,0.001,2000,harsh,0.09638400171771964,-0.0006577166336787094,False,False
532,0.3178175255286696,3.5493083865364113e-62,GLI1,2,cellOracle,0.001,2000,harsh,0.3177654141577076,5.211137096200469e-05,False,False
533,0.21518951594299343,1.2003106903525963e-28,HES1,2,cellOracle,0.001,2000,harsh,0.2152604280107224,-7.091206772896763e-05,False,False
534,0.1997386180035285,7.855007440313059e-25,HMGA2,2,cellOracle,0.001,2000,harsh,0.1995159986791192,0.00022261932440928445,False,False
535,0.13903233580093155,1.0438757353291377e-12,HNF1A,2,cellOracle,0.001,2000,harsh,0.09268779854531724,0.04634453725561431,True,True
536,0.11318379458862995,7.020487090028854e-09,HNF4A,2,cellOracle,0.001,2000,harsh,0.07545668005945995,0.037727114529170006,True,True
537,0.03113677423457553,0.11223932972828508,HOXA10,2,cellOracle,0.001,2000,harsh,0.03149564206328719,-0.0003588678287116606,False,False
538,0.14963674847086922,1.6673569712434623e-14,HOXA2,2,cellOracle,0.001,2000,harsh,0.09975575449151873,0.04988099397935049,True,True
539,0.0,1.0,HOXA3,2,cellOracle,0.001,2000,harsh,0.0061661428241757505,-0.0061661428241757505,True,True
540,0.11669949155208649,2.350601245742751e-09,HOXA9,2,cellOracle,0.001,2000,harsh,0.11669637590349285,3.115648593635112e-06,False,False
541,0.16624166834407134,1.377785836821773e-17,HOXB1,2,cellOracle,0.001,2000,harsh,0.166242098082479,-4.297384076645816e-07,False,False
