,spearman,spearmanp,perturbation,index,network,p,threshold_number,pruning,spearman_mean_across_methods,spearman_improvement,somePredictionRefused
687,0.2121359050707658,4.4269266669152815e-08,KLF15,2,cellOracle,0.001,2000,harsh,0.12533271937102647,0.08680318569973933,True
688,0.1687279707309241,1.460885176433777e-05,KLF2,2,cellOracle,0.001,2000,harsh,0.133889444970464,0.03483852576046009,True
689,0.2965759243915208,1.0026419600934715e-14,KLF4,2,cellOracle,0.001,2000,harsh,0.2952499877869029,0.0013259366046178833,False
690,0.13414985892133652,0.0005881375561116391,KLF5,2,cellOracle,0.001,2000,harsh,0.10498976221485146,0.02916009670648506,True
691,0.15950429976935396,4.232936027811363e-05,KLF8,2,cellOracle,0.001,2000,harsh,0.12855446706717497,0.030949832702178992,True
692,0.4282639016715217,1.65076335879604e-30,KLF9,2,cellOracle,0.001,2000,harsh,0.3479687694507175,0.0802951322208042,True
693,0.04793608723002668,0.22121313168053255,LHX2,2,cellOracle,0.001,2000,harsh,0.05500414512050916,-0.007068057890482482,False
694,0.0,1.0,LIN28A,2,cellOracle,0.001,2000,harsh,0.15569830820427305,-0.15569830820427305,True
695,0.0,1.0,LMO1,2,cellOracle,0.001,2000,harsh,0.04780580931034763,-0.04780580931034763,True
696,0.08664187730782666,0.02683170394139375,LMO2,2,cellOracle,0.001,2000,harsh,0.08404978746152625,0.0025920898463004105,False
697,0.0,1.0,MAB21L2,2,cellOracle,0.001,2000,harsh,0.030984612071548633,-0.030984612071548633,True
698,0.31302103467528103,2.606217532322012e-16,MEF2C,2,cellOracle,0.001,2000,harsh,0.24907203687129137,0.06394899780398966,True
699,-0.021683319883265655,0.5801976424635966,MEIS1,2,cellOracle,0.001,2000,harsh,-0.022671102541113534,0.0009877826578478799,False
700,-0.08480893109832806,0.030238748189985058,MEIS2,2,cellOracle,0.001,2000,harsh,-0.08326717023544712,-0.0015417608628809365,False
701,0.0,1.0,MKRN1,2,cellOracle,0.001,2000,harsh,-0.03392352575181467,0.03392352575181467,True
702,0.0,1.0,MNX1,2,cellOracle,0.001,2000,harsh,0.044555409010246266,-0.044555409010246266,True
703,0.20623153622925902,1.0538912862867067e-07,MSC,2,cellOracle,0.001,2000,harsh,0.16194670410960593,0.04428483211965309,True
704,0.0491758394569134,0.20948439403216093,MSX2,2,cellOracle,0.001,2000,harsh,0.04708155167933421,0.0020942877775791888,False
705,-0.2958758747933814,1.1652206995244582e-14,MXI1,2,cellOracle,0.001,2000,harsh,-0.2396427051824821,-0.0562331696108993,True
706,0.1461189537951311,0.00017904889713311312,MYB,2,cellOracle,0.001,2000,harsh,0.14169417132807446,0.004424782467056632,False
707,0.0699700598117763,0.07397465717380736,MYBL2,2,cellOracle,0.001,2000,harsh,0.06750589278526509,0.002464167026511213,False
708,0.40630468926909225,2.3858357874969547e-27,MYC,2,cellOracle,0.001,2000,harsh,0.41188435657561573,-0.005579667306523484,False
709,0.32895202453915423,6.068717939409606e-18,MYF5,2,cellOracle,0.001,2000,harsh,0.26232477140090465,0.06662725313824958,True
710,0.15813934412312466,4.930523359056007e-05,MYF6,2,cellOracle,0.001,2000,harsh,0.1598512995939764,-0.0017119554708517337,False
711,0.452326876825283,3.003731014464634e-34,MYOD1,2,cellOracle,0.001,2000,harsh,0.4506593873738747,0.0016674894514083216,False
712,0.1836069980333345,2.3228972025869735e-06,NANOG,2,cellOracle,0.001,2000,harsh,0.1780541427918182,0.005552855241516302,False
713,0.27916474681716025,3.7305614326932297e-13,NEUROD1,2,cellOracle,0.001,2000,harsh,0.22202031278687612,0.05714443403028413,True
714,0.19986927145814365,2.6090963363372095e-07,NEUROD2,2,cellOracle,0.001,2000,harsh,0.19810932890672917,0.001759942551414484,False
715,0.18895301770929673,1.1556000729927114e-06,NEUROD6,2,cellOracle,0.001,2000,harsh,0.15098943044043828,0.037963587268858456,True
716,0.3416534496832057,2.572747139832662e-19,NEUROG1,2,cellOracle,0.001,2000,harsh,0.2721248914668781,0.06952855821632759,True
717,0.11510238816848613,0.003224638566721334,NFATC1,2,cellOracle,0.001,2000,harsh,0.11286797602661305,0.002234412141873074,False
718,0.23103038892896918,2.323537670337331e-09,NFE2L1,2,cellOracle,0.001,2000,harsh,0.22460339536521284,0.006426993563756339,False
719,0.03319090902590954,0.3971265097623178,NFIB,2,cellOracle,0.001,2000,harsh,0.03351323892903784,-0.0003223299031282975,False
720,0.1333560979917281,0.0006343031200876983,NFIC,2,cellOracle,0.001,2000,harsh,0.1317193549224462,0.0016367430692818818,False
721,0.1898225596810796,1.029591807837926e-06,NFIL3,2,cellOracle,0.001,2000,harsh,0.1684793280890083,0.0213432315920713,True
722,0.03877961878439925,0.3224465870036909,NKX2-1,2,cellOracle,0.001,2000,harsh,0.037340403360566286,0.0014392154238329624,False
723,0.09463606732148638,0.015558310665054061,NKX2-2,2,cellOracle,0.001,2000,harsh,0.09276746909582032,0.0018685982256660683,False
724,0.18850276375737207,1.2265378760587608e-06,NKX2-5,2,cellOracle,0.001,2000,harsh,0.18751441500740468,0.0009883487499673937,False
725,0.03511500246450122,0.37031626121579575,NKX6-2,2,cellOracle,0.001,2000,harsh,0.03364702883973422,0.0014679736247669994,False
726,0.13885754286524485,0.00037254903231127525,NPAS2,2,cellOracle,0.001,2000,harsh,0.09651917460554685,0.042338368259698,True
727,0.06433568628800149,0.10047036924417081,NR1D2,2,cellOracle,0.001,2000,harsh,0.049596147487919,0.01473953880008249,True
728,0.01754591671241662,0.6544842060142679,NR2E1,2,cellOracle,0.001,2000,harsh,0.01472993898520263,0.002815977727213991,False
729,0.22191085016396425,9.959000881136598e-09,NR2F2,2,cellOracle,0.001,2000,harsh,0.22198590057145423,-7.505040748997938e-05,False
730,0.28117401186607943,2.4891902832795047e-13,NR3C1,2,cellOracle,0.001,2000,harsh,0.2518546306887029,0.029319381177376536,True
731,0.12153917387583052,0.0018621093750754113,NR4A2,2,cellOracle,0.001,2000,harsh,0.12230178129247779,-0.0007626074166472707,False
732,0.12684797095606318,0.0011606580845396272,NR4A3,2,cellOracle,0.001,2000,harsh,0.10387716301600317,0.022970807940060012,True
733,0.039955322542066005,0.3079828150286386,OLIG1,2,cellOracle,0.001,2000,harsh,0.03888286535829637,0.0010724571837696373,False
734,-0.04445838738137584,0.2565983161472067,OLIG2,2,cellOracle,0.001,2000,harsh,-0.04584530186370929,0.001386914482333447,False
735,0.0,1.0,OSTF1,2,cellOracle,0.001,2000,harsh,0.03964105328379698,-0.03964105328379698,True
736,0.24110313320927074,4.330632513339596e-10,OTX2,2,cellOracle,0.001,2000,harsh,0.24059874978197157,0.0005043834272991654,False
737,0.05049370670975057,0.19751655127771683,OVOL2,2,cellOracle,0.001,2000,harsh,0.04037817302658281,0.010115533683167761,True
738,0.0,1.0,PA2G4,2,cellOracle,0.001,2000,harsh,0.0549388562307838,-0.0549388562307838,True
739,0.2437108339283252,2.7683557336974885e-10,PATZ1,2,cellOracle,0.001,2000,harsh,0.25114039914241987,-0.007429565214094658,False
740,0.20054284728174362,2.3735896834881377e-07,PAX2,2,cellOracle,0.001,2000,harsh,0.19934192075788698,0.0012009265238566436,False
741,0.3245641227750557,1.7482212728560826e-17,PAX5,2,cellOracle,0.001,2000,harsh,0.323991577554796,0.0005725452202596792,False
742,0.12181446862837578,0.0018178212195719657,PAX6,2,cellOracle,0.001,2000,harsh,0.12212150618880217,-0.00030703756042639585,False
743,0.3367660544842673,8.834119821765335e-19,PAX8,2,cellOracle,0.001,2000,harsh,0.3365406674886936,0.00022538699557367314,False
744,0.16477030323553515,2.3223573008272207e-05,PBX1,2,cellOracle,0.001,2000,harsh,0.1617822071711546,0.002988096064380552,False
745,0.04224286975873743,0.28108661460158757,PITX2,2,cellOracle,0.001,2000,harsh,0.04101840676886909,0.0012244629898683426,False
746,0.0,1.0,PLXNB3,2,cellOracle,0.001,2000,harsh,0.11839557534992826,-0.11839557534992826,True
747,0.0,1.0,PML,2,cellOracle,0.001,2000,harsh,0.09015646812907768,-0.09015646812907768,True
748,0.0,1.0,POU2AF1,2,cellOracle,0.001,2000,harsh,0.054606196063664104,-0.054606196063664104,True
749,0.058817954996926734,0.13324013209811855,POU2F2,2,cellOracle,0.001,2000,harsh,0.05744317100063161,0.0013747839962951272,False
750,0.10252473743623487,0.00874679044072804,POU3F2,2,cellOracle,0.001,2000,harsh,0.0998970663235138,0.0026276711127210667,False
751,0.13873771902744797,0.0003769714387605102,POU4F1,2,cellOracle,0.001,2000,harsh,0.10760599278332017,0.0311317262441278,True
752,0.09513844058530538,0.015015066464419096,PPARG,2,cellOracle,0.001,2000,harsh,0.0920666304360795,0.003071810149225876,False
753,0.13434701506908342,0.0005771650105912702,PRDM1,2,cellOracle,0.001,2000,harsh,0.13441584418348693,-6.882911440350692e-05,False
754,0.0,1.0,PTAFR,2,cellOracle,0.001,2000,harsh,0.01842834737253542,-0.01842834737253542,True
755,0.10766422630531383,0.005887630107672538,RARG,2,cellOracle,0.001,2000,harsh,0.10821822327604487,-0.0005539969707310383,False
756,0.0,1.0,RASL10A,2,cellOracle,0.001,2000,harsh,0.029694504622831776,-0.029694504622831776,True
757,0.07870565729945925,0.04437830391882843,RFX2,2,cellOracle,0.001,2000,harsh,0.07345845659853148,0.005247200700927768,True
758,0.3104706036588653,4.660675888771142e-16,RFX5,2,cellOracle,0.001,2000,harsh,0.3091638303765974,0.0013067732822679146,False
759,0.0,1.0,RFXAP,2,cellOracle,0.001,2000,harsh,0.12152488873171685,-0.12152488873171685,True
760,0.0,1.0,RPS6KA1,2,cellOracle,0.001,2000,harsh,0.0003980005936420355,-0.0003980005936420355,True
761,0.26762393726234485,3.577463947714652e-12,RUNX1,2,cellOracle,0.001,2000,harsh,0.2672705840126758,0.0003533532496690639,False
762,0.16247696808551168,3.023219000240488e-05,RUNX3,2,cellOracle,0.001,2000,harsh,0.16169626814548121,0.0007806999400304659,False
763,0.0,1.0,RUVBL2,2,cellOracle,0.001,2000,harsh,0.05262801727674321,-0.05262801727674321,True
764,0.022695980112127322,0.5626341148310292,RXRA,2,cellOracle,0.001,2000,harsh,0.02526491055204011,-0.0025689304399127873,False
765,0.0,1.0,SALL1,2,cellOracle,0.001,2000,harsh,0.09302823334475199,-0.09302823334475199,True
766,0.19896951007556293,2.959042737737986e-07,SALL4,2,cellOracle,0.001,2000,harsh,0.1589986927465251,0.039970817329037844,True
767,0.0,1.0,SAP30,2,cellOracle,0.001,2000,harsh,0.04947445429279821,-0.04947445429279821,True
768,0.21740256669921929,1.9989651841802986e-08,SETDB1,2,cellOracle,0.001,2000,harsh,0.1695142951056496,0.047888271593569676,True
769,0.1492367279944102,0.00012933373958684687,SIM1,2,cellOracle,0.001,2000,harsh,0.12069106198155784,0.02854566601285237,True
770,0.0,1.0,SIRT3,2,cellOracle,0.001,2000,harsh,0.0941576487348959,-0.0941576487348959,True
771,-0.09359237812991034,0.016742340551297464,SIX1,2,cellOracle,0.001,2000,harsh,-0.09482281322284818,0.00123043509293784,False
772,0.08486760499653902,0.030124196073597096,SMAD1,2,cellOracle,0.001,2000,harsh,0.06633277542339269,0.018534829573146325,True
773,0.08410685197704107,0.03163867755808333,SMAD2,2,cellOracle,0.001,2000,harsh,0.05676538464710211,0.02734146732993896,True
774,0.0,1.0,SMAD5,2,cellOracle,0.001,2000,harsh,0.1263001914770422,-0.1263001914770422,True
775,0.0,1.0,SMAD7,2,cellOracle,0.001,2000,harsh,0.017051391793452383,-0.017051391793452383,True
776,0.0,1.0,SMARCA4,2,cellOracle,0.001,2000,harsh,0.12023186751080421,-0.12023186751080421,True
777,0.09160449063057075,0.019217325094424552,SNAI1,2,cellOracle,0.001,2000,harsh,0.052265398583494035,0.03933909204707671,True
778,0.0947277826794462,0.01545786486601748,SNAI2,2,cellOracle,0.001,2000,harsh,0.09374778805660745,0.0009799946228387507,False
779,0.15807401721553113,4.9664969399069214e-05,SNAI3,2,cellOracle,0.001,2000,harsh,0.12499939489847292,0.03307462231705821,True
780,0.0,1.0,SNAPC1,2,cellOracle,0.001,2000,harsh,-0.0018580613672886722,0.0018580613672886722,True
781,0.3028121965538395,2.5812987451442564e-15,SOX10,2,cellOracle,0.001,2000,harsh,0.29939201406054516,0.0034201824932943437,False
782,0.2760800661591956,6.898639199113442e-13,SOX17,2,cellOracle,0.001,2000,harsh,0.2769949365539977,-0.000914870394802092,False
783,0.2893519529714534,4.6348783588342785e-14,SOX2,2,cellOracle,0.001,2000,harsh,0.2896286564394745,-0.0002767034680211111,False
784,0.0,1.0,SOX5,2,cellOracle,0.001,2000,harsh,0.20107992526555404,-0.20107992526555404,True
785,0.19657890900107833,4.122541032164414e-07,SOX6,2,cellOracle,0.001,2000,harsh,0.11775248564165426,0.07882642335942407,True
786,0.2764254755518505,6.442193002644597e-13,SOX7,2,cellOracle,0.001,2000,harsh,0.2734049426999309,0.0030205328519196106,False
787,0.2408012039401985,4.5593827687972777e-10,SOX9,2,cellOracle,0.001,2000,harsh,0.2393347922698786,0.0014664116703198837,False
788,0.22079714971027511,1.1845956576208891e-08,SPI1,2,cellOracle,0.001,2000,harsh,0.22672263236703083,-0.005925482656755715,False
789,0.2598735079538896,1.5380999566311833e-11,SPIB,2,cellOracle,0.001,2000,harsh,0.25879924282641076,0.001074265127478824,False
790,0.0,1.0,SPIC,2,cellOracle,0.001,2000,harsh,0.1742553454196021,-0.1742553454196021,True
791,0.06347365170504321,0.10511979777886622,SPZ1,2,cellOracle,0.001,2000,harsh,0.06189932666375625,0.0015743250412869614,False
792,0.259889514216836,1.533549037355005e-11,STAT4,2,cellOracle,0.001,2000,harsh,0.20594046837411276,0.053949045842723226,True
793,0.22996619272730823,2.7624543727983615e-09,STAT5A,2,cellOracle,0.001,2000,harsh,0.22749247241076298,0.002473720316545247,False
794,0.0,1.0,SUB1,2,cellOracle,0.001,2000,harsh,0.13529208608586177,-0.13529208608586177,True
795,-0.13992091676641905,0.0003353691019275696,TAL1,2,cellOracle,0.001,2000,harsh,-0.1418900210593394,0.001969104292920354,False
796,0.06116567131925836,0.11840890996184271,TBX3,2,cellOracle,0.001,2000,harsh,0.04766945614444521,0.013496215174813149,True
797,0.25965787803923585,1.6007095146114875e-11,TBX4,2,cellOracle,0.001,2000,harsh,0.2634110101688666,-0.003753132129630743,False
798,0.31836307402793684,7.573385627866502e-17,TBX5,2,cellOracle,0.001,2000,harsh,0.3202752951100445,-0.0019122210821076457,False
799,0.0,1.0,TCEA3,2,cellOracle,0.001,2000,harsh,0.03375449370632368,-0.03375449370632368,True
800,0.26584767731064934,5.018426619954731e-12,TCF4,2,cellOracle,0.001,2000,harsh,0.2629558469115033,0.0028918303991460337,False
801,0.09301434436039643,0.017431481592829062,TCF7L2,2,cellOracle,0.001,2000,harsh,0.09006534304781996,0.0029490013125764714,False
802,0.12100739684221819,0.001950471057872561,TEAD4,2,cellOracle,0.001,2000,harsh,0.1286029843140732,-0.007595587471855,False
803,0.11023131143485565,0.004801806126621305,TFAP2A,2,cellOracle,0.001,2000,harsh,0.10981011289497115,0.00042119853988449585,False
804,0.14624128730083044,0.00017679973618246205,TFAP2B,2,cellOracle,0.001,2000,harsh,0.1455631844851936,0.0006781028156368496,False
805,0.14519449481996705,0.00019693388184621995,TFAP2C,2,cellOracle,0.001,2000,harsh,0.14510972231133362,8.477250863342389e-05,False
806,0.168843244957714,1.4410632671022846e-05,TFCP2L1,2,cellOracle,0.001,2000,harsh,0.1713419664220781,-0.002498721464364112,False
807,0.12694446711794943,0.0011505357204055254,TFE3,2,cellOracle,0.001,2000,harsh,0.12404409747058291,0.0029003696473665214,False
808,0.0,1.0,TGM2,2,cellOracle,0.001,2000,harsh,0.025432161802533253,-0.025432161802533253,True
809,0.28341880000466857,1.5777952569622447e-13,TP53,2,cellOracle,0.001,2000,harsh,0.2780976681143719,0.005321131890296649,False
810,0.0,1.0,TRPV2,2,cellOracle,0.001,2000,harsh,0.09008457526759998,-0.09008457526759998,True
811,0.0,1.0,TSHZ1,2,cellOracle,0.001,2000,harsh,0.014149312279464959,-0.014149312279464959,True
812,0.0,1.0,TYRP1,2,cellOracle,0.001,2000,harsh,0.034342002637674604,-0.034342002637674604,True
813,0.07981133956839505,0.04146660872907196,VDR,2,cellOracle,0.001,2000,harsh,0.07680564413771106,0.003005695430683991,False
814,0.17332775934244993,8.410217483395272e-06,WRNIP1,2,cellOracle,0.001,2000,harsh,0.05108621577755018,0.12224154356489975,True
815,0.21550084069714348,2.6699481201938945e-08,WT1,2,cellOracle,0.001,2000,harsh,0.21421335514422118,0.0012874855529222962,False
816,0.0,1.0,ZBED4,2,cellOracle,0.001,2000,harsh,0.11251292241160867,-0.11251292241160867,True
817,0.0,1.0,ZBTB3,2,cellOracle,0.001,2000,harsh,0.050156241894233955,-0.050156241894233955,True
818,0.27577338066637314,7.330354644889718e-13,ZIC1,2,cellOracle,0.001,2000,harsh,0.2741041902054701,0.001669190460903025,False
819,0.21281470845079972,4.00028939035396e-08,ZIC3,2,cellOracle,0.001,2000,harsh,0.2154849376352753,-0.00267022918447557,False
820,0.0,1.0,ZMAT4,2,cellOracle,0.001,2000,harsh,0.08691200708648707,-0.08691200708648707,True
821,0.0,1.0,ZMYND12,2,cellOracle,0.001,2000,harsh,0.026556717392781905,-0.026556717392781905,True
822,0.135876246616241,0.0004982969545586099,ZNF274,2,cellOracle,0.001,2000,harsh,0.10604789769579939,0.029828348920441616,True
823,0.10591614889979958,0.006748534533068117,ZNF281,2,cellOracle,0.001,2000,harsh,0.09014319449699223,0.01577295440280735,True
824,0.1794336599865081,3.951136257515914e-06,ARID3B,2,cellOracle,0.001,2000,harsh,0.14366382158619032,0.03576983840031778,True
825,0.0,1.0,BMP2,2,cellOracle,0.001,2000,harsh,0.09342483560009587,-0.09342483560009587,True
826,0.0,1.0,BMP7,2,cellOracle,0.001,2000,harsh,0.09365016977369464,-0.09365016977369464,True
827,0.016963871446399027,0.6652377650577479,CBFB,2,cellOracle,0.001,2000,harsh,0.009673943654128575,0.007289927792270452,True
828,0.0,1.0,CBX3,2,cellOracle,0.001,2000,harsh,0.0,0.0,True
829,0.0,1.0,CHD5,2,cellOracle,0.001,2000,harsh,0.025782859098937683,-0.025782859098937683,True
830,0.0,1.0,CITED1,2,cellOracle,0.001,2000,harsh,0.08076205557686804,-0.08076205557686804,True
831,0.0,1.0,CXXC5,2,cellOracle,0.001,2000,harsh,0.10195067129935265,-0.10195067129935265,True
832,0.06918502707502265,0.07728269458735679,DMRT2,2,cellOracle,0.001,2000,harsh,0.06934703548003239,-0.00016200840500973923,False
833,0.004735431075405709,0.9038673527306567,E2F3,2,cellOracle,0.001,2000,harsh,0.005014449580629357,-0.0002790185052236483,False
834,0.141609837026328,0.0002833618184991909,E2F5,2,cellOracle,0.001,2000,harsh,0.11356076646706362,0.028049070559264394,True
835,0.06262706360757914,0.10985014217125821,EMX2,2,cellOracle,0.001,2000,harsh,0.0623919100230451,0.00023515358453403412,False
836,0.23430599739778638,1.3568629790816856e-09,ETV4,2,cellOracle,0.001,2000,harsh,0.23410922178288818,0.00019677561489819806,False
837,0.0,1.0,FGR,2,cellOracle,0.001,2000,harsh,0.04485283419490137,-0.04485283419490137,True
838,0.1087335491323658,0.005411002525779878,FOSB,2,cellOracle,0.001,2000,harsh,0.08670483021314154,0.022028718919224255,True
839,0.0,1.0,HES6,2,cellOracle,0.001,2000,harsh,0.07032319736651663,-0.07032319736651663,True
840,0.13274313897573817,0.0006722304324126359,HMGA1,2,cellOracle,0.001,2000,harsh,0.13167133301877243,0.0010718059569657379,False
841,0.024355207180263915,0.5344223771724901,HOXA1,2,cellOracle,0.001,2000,harsh,0.024102070577778602,0.00025313660248531267,False
842,0.11988069745771325,0.002150507372457049,HOXA7,2,cellOracle,0.001,2000,harsh,0.12012195846937583,-0.00024126101166258018,False
843,0.08876141034795397,0.023309097416838637,HOXC5,2,cellOracle,0.001,2000,harsh,0.08793057974805821,0.0008308305998957627,False
844,0.0,1.0,ILF2,2,cellOracle,0.001,2000,harsh,0.03122209040425226,-0.03122209040425226,True
845,0.0018003902709423007,0.9633749534083538,KLF6,2,cellOracle,0.001,2000,harsh,0.0013648424779556917,0.000435547792986609,True
846,0.05985871344540694,0.12649734126752007,MYCN,2,cellOracle,0.001,2000,harsh,0.059068475350436654,0.0007902380949702872,False
847,-0.055434407066521946,0.1570868417931156,NFYA,2,cellOracle,0.001,2000,harsh,-0.05498524428385001,-0.00044916278267193716,False
848,0.19149074392992982,8.237998363649893e-07,OSR1,2,cellOracle,0.001,2000,harsh,0.19111057358936528,0.000380170340564534,False
849,0.0,1.0,PGF,2,cellOracle,0.001,2000,harsh,0.010962257677460407,-0.010962257677460407,True
850,0.0,1.0,PREB,2,cellOracle,0.001,2000,harsh,0.060099748607911604,-0.060099748607911604,True
851,0.0,1.0,PRICKLE1,2,cellOracle,0.001,2000,harsh,0.042682862353746985,-0.042682862353746985,True
852,0.0,1.0,S1PR1,2,cellOracle,0.001,2000,harsh,0.021083065421067658,-0.021083065421067658,True
853,0.0,1.0,SATB1,2,cellOracle,0.001,2000,harsh,0.005022572716134111,-0.005022572716134111,True
854,0.08178667921413962,0.036666071477875976,TEAD2,2,cellOracle,0.001,2000,harsh,0.06735335452750783,0.01443332468663179,True
855,0.21061922396435903,5.545136665458851e-08,TEF,2,cellOracle,0.001,2000,harsh,0.16909542174151257,0.04152380222284646,True
856,0.0,1.0,TGFBR2,2,cellOracle,0.001,2000,harsh,0.04150405090200645,-0.04150405090200645,True
857,0.0,1.0,THAP10,2,cellOracle,0.001,2000,harsh,-0.002934162412927723,0.002934162412927723,True
858,0.09598456511105209,0.014137725982917067,THRA,2,cellOracle,0.001,2000,harsh,0.09681980160818653,-0.0008352364971344339,False
859,0.0,1.0,TNF,2,cellOracle,0.001,2000,harsh,0.1067760031250711,-0.1067760031250711,True
860,0.0,1.0,ZBTB44,2,cellOracle,0.001,2000,harsh,0.12263762028080132,-0.12263762028080132,True
861,0.0,1.0,ZNF70,2,cellOracle,0.001,2000,harsh,0.11210967020359171,-0.11210967020359171,True
862,0.0,1.0,ZNF74,2,cellOracle,0.001,2000,harsh,-0.0018743392156555176,0.0018743392156555176,True
863,0.0,1.0,ZNF780A,2,cellOracle,0.001,2000,harsh,0.02903614713401164,-0.02903614713401164,True
864,0.0,1.0,ANKRD22,3,fantom5,1.0,102313295,none,0.0035746795953051267,-0.0035746795953051267,True
865,-0.04792936719769044,0.2212779611864566,ARID3A,3,fantom5,1.0,102313295,none,-0.04483284167290445,-0.0030965255247859882,False
866,0.0,1.0,ARNT2,3,fantom5,1.0,102313295,none,0.08554555164037322,-0.08554555164037322,True
867,0.0,1.0,ASCL1,3,fantom5,1.0,102313295,none,0.21273546356739845,-0.21273546356739845,True
868,0.08450913138223755,0.030829908881227792,ASCL2,3,fantom5,1.0,102313295,none,0.07889000012800602,0.005619131254231524,True
869,0.10291160814140185,0.008494848983338396,ATF1,3,fantom5,1.0,102313295,none,0.10769929054067451,-0.004787682399272658,False
870,0.1202568911976237,0.002081720815814302,ATF3,3,fantom5,1.0,102313295,none,0.13034704985241835,-0.010090158654794651,False
871,0.18366184955061457,2.3065501265389046e-06,ATOH1,3,fantom5,1.0,102313295,none,0.1823659158853139,0.0012959336653006748,False
872,0.0,1.0,BATF,3,fantom5,1.0,102313295,none,0.11430523068963298,-0.11430523068963298,True
873,-0.0027351808325376003,0.9443841608364892,BATF3,3,fantom5,1.0,102313295,none,0.00047166179064477953,-0.00320684262318238,False
874,0.0,1.0,BCL6,3,fantom5,1.0,102313295,none,0.12870212798325162,-0.12870212798325162,True
875,0.0,1.0,BMP4,3,fantom5,1.0,102313295,none,0.11801974635258264,-0.11801974635258264,True
876,0.0,1.0,BRF2,3,fantom5,1.0,102313295,none,0.11850752978584425,-0.11850752978584425,True
877,0.0,1.0,CBX2,3,fantom5,1.0,102313295,none,0.0784682903733857,-0.0784682903733857,True
878,0.0,1.0,CCNE1,3,fantom5,1.0,102313295,none,0.01446503000798205,-0.01446503000798205,True
879,0.0,1.0,CDYL,3,fantom5,1.0,102313295,none,0.05037769762691484,-0.05037769762691484,True
880,0.3911210361109906,2.6864286788433056e-25,CEBPA,3,fantom5,1.0,102313295,none,0.3937824190965786,-0.00266138298558799,False
881,0.293357302281859,1.9940035339952644e-14,CEBPB,3,fantom5,1.0,102313295,none,0.2968702466487139,-0.0035129443668548976,False
882,0.3041688103641576,1.913128550424644e-15,CEBPD,3,fantom5,1.0,102313295,none,0.3025499934897993,0.0016188168743583309,False
883,0.0,1.0,CRY1,3,fantom5,1.0,102313295,none,0.054459016672681285,-0.054459016672681285,True
884,0.0,1.0,CRY2,3,fantom5,1.0,102313295,none,0.0626077616711774,-0.0626077616711774,True
885,0.0,1.0,CTBP2,3,fantom5,1.0,102313295,none,0.12836767095498097,-0.12836767095498097,True
886,0.1797364427247181,3.803308996799895e-06,CUX1,3,fantom5,1.0,102313295,none,0.18466143298453325,-0.00492499025981516,False
887,0.0,1.0,DEDD2,3,fantom5,1.0,102313295,none,0.0,0.0,True
888,0.13782032484887347,0.0004124881977090577,DLX2,3,fantom5,1.0,102313295,none,0.13807726101405696,-0.00025693616518349116,False
889,0.2877823287004054,6.42703817369604e-14,DLX3,3,fantom5,1.0,102313295,none,0.23105386273194156,0.056728465968463815,True
890,0.10496775353633304,0.007261396604290426,DLX5,3,fantom5,1.0,102313295,none,0.10520699033707981,-0.00023923680074676434,False
891,0.0464840898533821,0.23553796545694292,DLX6,3,fantom5,1.0,102313295,none,0.0367508724482732,0.0097332174051089,True
892,0.0,1.0,DNMT3L,3,fantom5,1.0,102313295,none,0.05053018641659803,-0.05053018641659803,True
893,0.053303923584253204,0.173678447123877,E2F1,3,fantom5,1.0,102313295,none,0.05534567546637843,-0.0020417518821252284,False
894,0.0,1.0,E2F6,3,fantom5,1.0,102313295,none,0.04532655078335781,-0.04532655078335781,True
895,0.01017245392281073,0.7952848257558687,E2F7,3,fantom5,1.0,102313295,none,0.013205124881940491,-0.003032670959129761,False
896,0.47475752919742314,5.151616108312109e-38,EBF1,3,fantom5,1.0,102313295,none,0.4632644809046905,0.011493048292732622,False
897,0.0,1.0,EGFLAM,3,fantom5,1.0,102313295,none,0.025632129088215515,-0.025632129088215515,True
898,0.18904267354476434,1.141952902474852e-06,EGR1,3,fantom5,1.0,102313295,none,0.1835720264768189,0.00547064706794545,False
899,0.24178668847806178,3.8532727746002626e-10,EGR2,3,fantom5,1.0,102313295,none,0.24167983014461808,0.00010685833344370455,False
900,0.27244061277880655,1.410818214821411e-12,EHF,3,fantom5,1.0,102313295,none,0.2694472439968362,0.002993368781970318,False
901,0.14688736058255944,0.00016535454823414866,ELF1,3,fantom5,1.0,102313295,none,0.14237425584788552,0.004513104734673923,False
902,0.0015570092191479177,0.968323215600976,ELF2,3,fantom5,1.0,102313295,none,0.00541175160094688,-0.0038547423817989626,False
903,0.27854562647831044,4.223089145629389e-13,ELF4,3,fantom5,1.0,102313295,none,0.27454172540839916,0.004003901069911275,False
904,0.3110594982290892,4.077352472322499e-16,ELF5,3,fantom5,1.0,102313295,none,0.30623082094195647,0.00482867728713271,False
905,0.12096071194123753,0.0019584089200398464,ELK3,3,fantom5,1.0,102313295,none,0.12509136080793343,-0.004130648866695896,False
906,0.0,1.0,ELL2,3,fantom5,1.0,102313295,none,0.06411802295857996,-0.06411802295857996,True
907,0.015032782363176482,0.7013999574775658,EN1,3,fantom5,1.0,102313295,none,0.018601409273600343,-0.0035686269104238614,False
908,0.09659712659281888,0.013531043847697155,EOMES,3,fantom5,1.0,102313295,none,0.09733792233969399,-0.0007407957468751059,False
